bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
428800,220159,2012-07-18,House,"On Agreeing to the Amendment",60,359,12,0,431
428800,220160,2012-07-18,House,"On Agreeing to the Amendment",145,273,13,0,431
428800,220161,2012-07-18,House,"On Agreeing to the Amendment",137,282,12,0,431
428800,220162,2012-07-18,House,"On Agreeing to the Amendment",150,268,13,0,431
428800,220163,2012-07-18,House,"On Agreeing to the Amendment",186,233,12,0,431
428800,220164,2012-07-18,House,"On Agreeing to the Amendment",228,191,12,0,431
428800,220165,2012-07-18,House,"On Agreeing to the Amendment",149,270,12,0,431
428800,220166,2012-07-18,House,"On Agreeing to the Amendment",114,302,15,0,431
428800,220167,2012-07-18,House,"On Agreeing to the Amendment",136,283,12,0,431
428800,220168,2012-07-18,House,"On Agreeing to the Amendment",106,311,14,0,431
428800,220169,2012-07-18,House,"On Agreeing to the Amendment",91,328,12,0,431
428800,220170,2012-07-18,House,"On Agreeing to the Amendment",107,312,12,0,431
428800,220171,2012-07-18,House,"On Agreeing to the Amendment",182,235,14,0,431
428800,220172,2012-07-19,House,"On Agreeing to the Amendment",247,166,18,0,431
428800,220173,2012-07-19,House,"On Agreeing to the Amendment",87,326,18,0,431
428800,220174,2012-07-19,House,"On Agreeing to the Amendment",171,243,17,0,431
428800,220175,2012-07-19,House,"On Agreeing to the Amendment",407,5,19,0,431
428800,220176,2012-07-19,House,"On Agreeing to the Amendment",235,178,18,0,431
428800,220177,2012-07-19,House,"On Agreeing to the Amendment",123,292,16,0,431
428800,220178,2012-07-19,House,"On Agreeing to the Amendment",232,183,16,0,431
428800,220179,2012-07-19,House,"On Agreeing to the Amendment",137,278,16,0,431
428800,220180,2012-07-19,House,"On Agreeing to the Amendment",247,167,17,0,431
428800,220181,2012-07-19,House,"On Agreeing to the Amendment",238,178,15,0,431
428800,220182,2012-07-19,House,"On Agreeing to the Amendment",399,17,15,0,431
428800,220183,2012-07-19,House,"On Passage",326,90,15,0,431
428819,216210,2012-12-17,House,"On Motion to Suspend the Rules and Pass, as Amended",286,10,135,0,431
428819,219925,2012-12-17,House,"On Motion to Suspend the Rules and Pass, as Amended",286,10,135,0,431
429452,216542,2012-08-02,House,"On Motion to Suspend the Rules and Agree",414,0,16,0,430
429452,220933,2012-08-02,House,"On Motion to Suspend the Rules and Agree",414,0,16,0,430
429467,216754,2012-05-31,House,"On Ordering the Previous Question",233,180,18,0,431
429467,216755,2012-05-31,House,"On Agreeing to the Resolution",246,166,19,0,431
429467,221377,2012-05-31,House,"On Ordering the Previous Question",233,180,18,0,431
429467,221378,2012-05-31,House,"On Agreeing to the Resolution",246,166,19,0,431
429484,216322,2012-12-19,House,"On Motion to Suspend the Rules and Agree, as Amended",398,5,28,0,431
429484,220321,2012-12-19,House,"On Motion to Suspend the Rules and Agree, as Amended",398,5,28,0,431
429545,216998,2012-09-13,House,"On Motion to Suspend the Rules and Pass",412,3,14,0,429
429545,219190,2012-09-13,House,"On Motion to Suspend the Rules and Pass",412,3,14,0,429
429591,216185,2012-07-18,House,"On Motion to Suspend the Rules and Pass, as Amended",414,2,15,0,431
429591,219805,2012-07-18,House,"On Motion to Suspend the Rules and Pass, as Amended",414,2,15,0,431
429676,216498,2012-09-12,House,"On Motion to Suspend the Rules and Pass, as Amended",339,77,13,0,429
429676,220819,2012-09-12,House,"On Motion to Suspend the Rules and Pass, as Amended",339,77,13,0,429
429679,216913,2012-06-08,House,"On Agreeing to the Amendment",213,193,25,0,431
429679,216914,2012-06-08,House,"On Agreeing to the Amendment",214,189,28,0,431
429679,216915,2012-06-08,House,"On Agreeing to the Amendment",204,203,24,0,431
429679,216916,2012-06-08,House,"On Agreeing to the Amendment",178,229,24,0,431
429679,216917,2012-06-08,House,"On Agreeing to the Amendment",148,261,22,0,431
429679,216918,2012-06-08,House,"On Motion to Recommit with Instructions",101,309,21,0,431
429679,216919,2012-06-08,House,"On Passage",307,102,22,0,431
429679,218958,2012-06-08,House,"On Agreeing to the Amendment",213,193,25,0,431
429679,218959,2012-06-08,House,"On Agreeing to the Amendment",214,189,28,0,431
429679,218960,2012-06-08,House,"On Agreeing to the Amendment",204,203,24,0,431
429679,218961,2012-06-08,House,"On Agreeing to the Amendment",178,229,24,0,431
429679,218962,2012-06-08,House,"On Agreeing to the Amendment",148,261,22,0,431
429679,218963,2012-06-08,House,"On Motion to Recommit with Instructions",101,309,21,0,431
429679,218964,2012-06-08,House,"On Passage",307,102,22,0,431
429912,216321,2012-09-22,Senate,"On the Joint Resolution S.J.Res. 41",90,1,9,0,100
430033,216036,2012-11-30,Senate,"On the Amendment S.Amdt. 3025 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",41,53,6,0,100
430033,216037,2012-11-30,Senate,"On the Motion (Motion to Waive Sec. 302(f) of the CBA)",58,34,8,0,100
430033,216038,2012-12-04,Senate,"On Passage of the Bill S. 3254",98,0,2,0,100
430033,217036,2012-11-28,Senate,"On the Amendment S.Amdt. 2985 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",62,37,1,0,100
430033,217037,2012-11-28,Senate,"On the Amendment S.Amdt. 2955 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",85,11,4,0,100
430033,217038,2012-11-29,Senate,"On the Amendment S.Amdt. 3158 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",95,0,5,0,100
430033,217039,2012-11-29,Senate,"On the Amendment S.Amdt. 3095 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",54,41,5,0,100
430033,217040,2012-11-29,Senate,"On the Amendment S.Amdt. 3096 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",62,33,5,0,100
430033,217041,2012-11-29,Senate,"On the Amendment S.Amdt. 3058 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",66,29,5,0,100
430033,217042,2012-11-29,Senate,"On the Amendment S.Amdt. 3245 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",54,41,5,0,100
430033,217043,2012-11-29,Senate,"On the Amendment S.Amdt. 3018 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",67,29,4,0,100
430033,217044,2012-11-30,Senate,"On the Amendment S.Amdt. 3232 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",94,0,6,0,100
430033,217045,2012-12-03,Senate,"On the Cloture Motion S. 3254",93,0,7,0,100
430033,217046,2012-12-04,Senate,"On the Amendment S.Amdt. 3262 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013)",92,6,2,0,100
430035,216323,2012-06-07,House,"On Ordering the Previous Question",240,179,12,0,431
430035,216324,2012-06-07,House,"On Agreeing to the Resolution",241,173,17,0,431
430035,220324,2012-06-07,House,"On Ordering the Previous Question",240,179,12,0,431
430035,220325,2012-06-07,House,"On Agreeing to the Resolution",241,173,17,0,431
430048,216936,2012-07-09,House,"On Motion to Suspend the Rules and Pass",372,0,59,0,431
430048,218992,2012-07-09,House,"On Motion to Suspend the Rules and Pass",372,0,59,0,431
430357,216501,2012-09-19,House,"On Motion to Suspend the Rules and Pass, as Amended",310,95,24,0,429
430357,220874,2012-09-19,House,"On Motion to Suspend the Rules and Pass, as Amended",310,95,24,0,429
430832,216472,2012-09-12,House,"On Passage",301,118,10,0,429
430832,216473,2012-12-27,Senate,"On the Amendment S.Amdt. 3437 to H.R. 5949 (FISA Amendments Act Reauthorization Act of 2012)",38,52,10,0,100
430832,216474,2012-12-27,Senate,"On the Amendment S.Amdt. 3435 to H.R. 5949 (FISA Amendments Act Reauthorization Act of 2012)",37,54,9,0,100
430832,216475,2012-12-27,Senate,"On the Amendment S.Amdt. 3436 to H.R. 5949 (FISA Amendments Act Reauthorization Act of 2012)",12,79,9,0,100
430832,216476,2012-12-28,Senate,"On the Amendment S.Amdt. 3439 to H.R. 5949 (FISA Amendments Act Reauthorization Act of 2012)",43,52,5,0,100
430832,216477,2012-12-28,Senate,"On Passage of the Bill H.R. 5949",73,23,4,0,100
430832,220673,2012-09-12,House,"On Passage",301,118,10,0,429
430985,216496,2012-06-19,House,"On Ordering the Previous Question",238,178,15,0,431
430985,216497,2012-06-19,House,"On Agreeing to the Resolution",240,175,17,0,432
430985,220773,2012-06-19,House,"On Ordering the Previous Question",238,178,15,0,431
430985,220774,2012-06-19,House,"On Agreeing to the Resolution",240,175,17,0,432
431040,216819,2012-06-20,House,"On Ordering the Previous Question",242,183,7,0,432
431040,216820,2012-06-20,House,"On Agreeing to the Resolution",245,178,9,0,432
431040,218577,2012-06-20,House,"On Ordering the Previous Question",242,183,7,0,432
431040,218578,2012-06-20,House,"On Agreeing to the Resolution",245,178,9,0,432
431160,216868,2012-06-26,House,"On Agreeing to the Amendment",175,222,35,0,432
431160,216869,2012-06-26,House,"On Agreeing to the Amendment",164,238,30,0,432
431160,216870,2012-06-26,House,"On Agreeing to the Amendment",160,243,29,0,432
431160,216871,2012-06-26,House,"On Agreeing to the Amendment",184,218,30,0,432
431160,216872,2012-06-26,House,"On Agreeing to the Amendment",179,224,29,0,432
431160,216873,2012-06-26,House,"On Agreeing to the Amendment",173,230,29,0,432
431160,216874,2012-06-26,House,"On Agreeing to the Amendment",188,215,29,0,432
431160,216875,2012-06-26,House,"On Agreeing to the Amendment",138,265,29,0,432
431160,216876,2012-06-27,House,"On Agreeing to the Amendment",168,256,8,0,432
431160,216877,2012-06-27,House,"On Agreeing to the Amendment",178,240,14,0,432
431160,216878,2012-06-27,House,"On Agreeing to the Amendment",174,248,10,0,432
431160,216879,2012-06-27,House,"On Agreeing to the Amendment",193,229,10,0,432
431160,216880,2012-06-27,House,"On Agreeing to the Amendment",178,247,7,0,432
431160,216881,2012-06-27,House,"On Agreeing to the Amendment",169,250,13,0,432
431160,216882,2012-06-27,House,"On Agreeing to the Amendment",160,264,8,0,432
431160,216883,2012-06-27,House,"On Agreeing to the Amendment",172,249,11,0,432
431160,216884,2012-06-27,House,"On Agreeing to the Amendment",172,250,10,0,432
431160,216885,2012-06-27,House,"On Agreeing to the Amendment",157,267,8,0,432
431160,216886,2012-06-27,House,"On Agreeing to the Amendment",80,342,10,0,432
431160,216887,2012-06-27,House,"On Agreeing to the Amendment",123,300,9,0,432
431160,216888,2012-06-27,House,"On Agreeing to the Amendment",178,242,12,0,432
431160,216889,2012-06-29,House,"On Agreeing to the Amendment",166,254,12,0,432
431160,216890,2012-06-29,House,"On Agreeing to the Amendment",235,186,11,0,432
431160,216891,2012-06-29,House,"On Agreeing to the Amendment",234,191,7,0,432
431160,216892,2012-06-29,House,"On Agreeing to the Amendment",239,185,8,0,432
431160,216893,2012-06-29,House,"On Motion to Recommit with Instructions",188,233,11,0,432
431160,216894,2012-06-29,House,"On Passage",261,163,8,0,432
431160,218849,2012-06-26,House,"On Agreeing to the Amendment",175,222,35,0,432
431160,218850,2012-06-26,House,"On Agreeing to the Amendment",164,238,30,0,432
431160,218851,2012-06-26,House,"On Agreeing to the Amendment",160,243,29,0,432
431160,218852,2012-06-26,House,"On Agreeing to the Amendment",184,218,30,0,432
431160,218853,2012-06-26,House,"On Agreeing to the Amendment",179,224,29,0,432
431160,218854,2012-06-26,House,"On Agreeing to the Amendment",173,230,29,0,432
431160,218855,2012-06-26,House,"On Agreeing to the Amendment",188,215,29,0,432
431160,218856,2012-06-26,House,"On Agreeing to the Amendment",138,265,29,0,432
431160,218857,2012-06-27,House,"On Agreeing to the Amendment",168,256,8,0,432
431160,218858,2012-06-27,House,"On Agreeing to the Amendment",178,240,14,0,432
431160,218859,2012-06-27,House,"On Agreeing to the Amendment",174,248,10,0,432
431160,218860,2012-06-27,House,"On Agreeing to the Amendment",193,229,10,0,432
431160,218861,2012-06-27,House,"On Agreeing to the Amendment",178,247,7,0,432
431160,218862,2012-06-27,House,"On Agreeing to the Amendment",169,250,13,0,432
431160,218863,2012-06-27,House,"On Agreeing to the Amendment",160,264,8,0,432
431160,218864,2012-06-27,House,"On Agreeing to the Amendment",172,249,11,0,432
431160,218865,2012-06-27,House,"On Agreeing to the Amendment",172,250,10,0,432
431160,218866,2012-06-27,House,"On Agreeing to the Amendment",157,267,8,0,432
431160,218867,2012-06-27,House,"On Agreeing to the Amendment",80,342,10,0,432
431160,218868,2012-06-27,House,"On Agreeing to the Amendment",123,300,9,0,432
431160,218869,2012-06-27,House,"On Agreeing to the Amendment",178,242,12,0,432
431160,218870,2012-06-29,House,"On Agreeing to the Amendment",166,254,12,0,432
431160,218871,2012-06-29,House,"On Agreeing to the Amendment",235,186,11,0,432
431160,218872,2012-06-29,House,"On Agreeing to the Amendment",234,191,7,0,432
431160,218873,2012-06-29,House,"On Agreeing to the Amendment",239,185,8,0,432
431160,218874,2012-06-29,House,"On Motion to Recommit with Instructions",188,233,11,0,432
431160,218875,2012-06-29,House,"On Passage",261,163,8,0,432
431230,216783,2012-06-26,House,"On Ordering the Previous Question",226,168,38,0,432
431230,216784,2012-06-26,House,"On Agreeing to the Resolution",229,166,37,0,432
431230,221511,2012-06-26,House,"On Ordering the Previous Question",226,168,38,0,432
431230,221512,2012-06-26,House,"On Agreeing to the Resolution",229,166,37,0,432
431425,216839,2012-09-20,House,"On Motion to Suspend the Rules and Pass, as Amended",237,180,12,0,429
431425,218750,2012-09-20,House,"On Motion to Suspend the Rules and Pass, as Amended",237,180,12,0,429
431433,216728,2012-07-17,House,"On Motion to Suspend the Rules and Pass, as Amended",333,61,37,0,431
431433,221258,2012-07-17,House,"On Motion to Suspend the Rules and Pass, as Amended",333,61,37,0,431
431441,216365,2012-06-28,House,"On Agreeing to the Resolution",258,95,79,0,432
431441,220422,2012-06-28,House,"On Agreeing to the Resolution",258,95,79,0,432
431491,216719,2012-11-27,House,"On Motion to Suspend the Rules and Pass, as Amended",397,1,34,0,432
431491,221248,2012-11-27,House,"On Motion to Suspend the Rules and Pass, as Amended",397,1,34,0,432
431511,216940,2012-12-19,House,"On Motion to Suspend the Rules and Pass, as Amended",402,2,27,0,431
431511,219008,2012-12-19,House,"On Motion to Suspend the Rules and Pass, as Amended",402,2,27,0,431
431516,216366,2012-06-28,House,"On Agreeing to the Resolution",254,173,5,0,432
431516,220421,2012-06-28,House,"On Agreeing to the Resolution",254,173,5,0,432
431556,216850,2012-12-05,House,"On Motion to Suspend the Rules and Agree",397,0,34,0,431
431556,218810,2012-12-05,House,"On Motion to Suspend the Rules and Agree",397,0,34,0,431
431563,216901,2012-08-02,Senate,"On the Amendment S.Amdt. 2771 to S. 3326 (No short title on file)",40,58,2,0,100
431601,216319,2012-06-28,House,"On Motion to Refer the Resolution to Oversight and Government Reform",172,251,9,0,432
431601,216320,2012-06-28,House,"On Agreeing to the Resolution",255,67,110,0,432
431601,220308,2012-06-28,House,"On Motion to Refer the Resolution to Oversight and Government Reform",172,251,9,0,432
431601,220309,2012-06-28,House,"On Agreeing to the Resolution",255,67,110,0,432
431613,216758,2012-06-29,House,"On Agreeing to the Resolution",244,176,12,0,432
431613,221390,2012-06-29,House,"On Agreeing to the Resolution",244,176,12,0,432
431707,216645,2012-06-29,House,"On Motion to Table",259,161,12,0,432
431707,221195,2012-06-29,House,"On Motion to Table",259,161,12,0,432
431785,216932,2012-07-10,House,"On Ordering the Previous Question",238,184,9,0,431
431785,216933,2012-07-10,House,"On Agreeing to the Resolution",240,182,9,0,431
431785,218987,2012-07-10,House,"On Ordering the Previous Question",238,184,9,0,431
431785,218988,2012-07-10,House,"On Agreeing to the Resolution",240,182,9,0,431
431788,216629,2012-07-25,House,"On Agreeing to the Amendment",163,253,15,0,431
431788,216630,2012-07-25,House,"On Agreeing to the Amendment",158,262,11,0,431
431788,216631,2012-07-25,House,"On Agreeing to the Amendment",189,232,10,0,431
431788,216632,2012-07-25,House,"On Agreeing to the Amendment",177,247,7,0,431
431788,216633,2012-07-25,House,"On Agreeing to the Amendment",158,266,7,0,431
431788,216634,2012-07-25,House,"On Agreeing to the Amendment",150,275,6,0,431
431788,216635,2012-07-25,House,"On Motion to Recommit with Instructions",179,240,12,0,431
431788,216636,2012-07-25,House,"On Passage",253,170,8,0,431
431788,221144,2012-07-25,House,"On Agreeing to the Amendment",163,253,15,0,431
431788,221145,2012-07-25,House,"On Agreeing to the Amendment",158,262,11,0,431
431788,221146,2012-07-25,House,"On Agreeing to the Amendment",189,232,10,0,431
431788,221147,2012-07-25,House,"On Agreeing to the Amendment",177,247,7,0,431
431788,221148,2012-07-25,House,"On Agreeing to the Amendment",158,266,7,0,431
431788,221149,2012-07-25,House,"On Agreeing to the Amendment",150,275,6,0,431
431788,221150,2012-07-25,House,"On Motion to Recommit with Instructions",179,240,12,0,431
431788,221151,2012-07-25,House,"On Passage",253,170,8,0,431
431789,216969,2012-07-11,House,"On Motion to Recommit with Instructions",180,248,3,0,431
431789,216970,2012-07-11,House,"On Passage",244,185,2,0,431
431789,219097,2012-07-11,House,"On Motion to Recommit with Instructions",180,248,3,0,431
431789,219098,2012-07-11,House,"On Passage",244,185,2,0,431
431807,216270,2012-07-11,House,"On Agreeing to the Resolution",245,180,6,0,431
431807,220128,2012-07-11,House,"On Agreeing to the Resolution",245,180,6,0,431
431832,216054,2012-07-19,Senate,"On Cloture on the Motion to Proceed S. 3364",56,42,2,0,100
431851,216833,2012-07-16,Senate,"On Cloture on the Motion to Proceed S. 3369",51,44,5,0,100
431851,216834,2012-07-17,Senate,"On Cloture on the Motion to Proceed S. 3369",53,45,2,0,100
